SKU,Product Code,Product Name,Product description,Quantity On Hand ,Value
PK1986,Bori,Khalli walli,Altaf bhai ki signature bori,52,64
PK1409,Bori,Khalli walli,Altaf bhai ki signature bori,30,100
PK5251,Bori,Khalli walli,Altaf bhai ki signature bori,34,26
PK4743,Bori,Khalli walli,Altaf bhai ki signature bori,56,60
PK5347,Bori,Khalli walli,Altaf bhai ki signature bori,22,42
PK4662,Bori,Khalli walli,Altaf bhai ki signature bori,27,72
PK3621,Bori,Khalli walli,Altaf bhai ki signature bori,24,88
PK3637,Bori,Khalli walli,Altaf bhai ki signature bori,49,51
PK5014,Bori,Khalli walli,Altaf bhai ki signature bori,23,82
PK4164,Bori,Khalli walli,Altaf bhai ki signature bori,38,94
PK1879,Bori,Khalli walli,Altaf bhai ki signature bori,24,27
PK5170,Bori,Khalli walli,Altaf bhai ki signature bori,56,23
PK4660,Bori,Khalli walli,Altaf bhai ki signature bori,34,51
PK2241,Bori,Khalli walli,Altaf bhai ki signature bori,41,20
PK1677,Bori,Khalli walli,Altaf bhai ki signature bori,31,22
PK1427,Bori,Khalli walli,Altaf bhai ki signature bori,47,63
PK4597,Bori,Khalli walli,Altaf bhai ki signature bori,43,77
PK4684,Bori,Khalli walli,Altaf bhai ki signature bori,31,20
PK3288,Bori,Khalli walli,Altaf bhai ki signature bori,36,21
PK2923,Bori,Khalli walli,Altaf bhai ki signature bori,47,30
PK3280,Bori,Khalli walli,Altaf bhai ki signature bori,27,52
PK1415,Bori,Khalli walli,Altaf bhai ki signature bori,48,29
PK2886,Bori,Khalli walli,Altaf bhai ki signature bori,53,20
PK1574,Bori,Khalli walli,Altaf bhai ki signature bori,50,92
PK5318,Bori,Khalli walli,Altaf bhai ki signature bori,24,77
PK1154,Bori,Khalli walli,Altaf bhai ki signature bori,32,24
PK2787,Bori,Khalli walli,Altaf bhai ki signature bori,29,38
PK2144,Bori,Khalli walli,Altaf bhai ki signature bori,37,59
PK4240,Bori,Khalli walli,Altaf bhai ki signature bori,37,37
PK5215,Bori,Khalli walli,Altaf bhai ki signature bori,50,84
PK1143,Bori,Khalli walli,Altaf bhai ki signature bori,23,49
PK1291,Bori,Khalli walli,Altaf bhai ki signature bori,43,100
PK3467,Bori,Khalli walli,Altaf bhai ki signature bori,40,73
PK2567,Bori,Khalli walli,Altaf bhai ki signature bori,33,98
PK4401,Bori,Khalli walli,Altaf bhai ki signature bori,51,85
PK5243,Bori,Khalli walli,Altaf bhai ki signature bori,47,27
PK1634,Bori,Khalli walli,Altaf bhai ki signature bori,35,99
PK3013,Bori,Khalli walli,Altaf bhai ki signature bori,25,94
PK2681,Bori,Khalli walli,Altaf bhai ki signature bori,48,90
PK4325,Bori,Khalli walli,Altaf bhai ki signature bori,50,78
PK3303,Bori,Khalli walli,Altaf bhai ki signature bori,58,50
PK5139,Bori,Khalli walli,Altaf bhai ki signature bori,37,67
PK3222,Bori,Khalli walli,Altaf bhai ki signature bori,32,54
PK1561,Bori,Khalli walli,Altaf bhai ki signature bori,43,100
PK3653,Bori,Khalli walli,Altaf bhai ki signature bori,32,60
PK4609,Bori,Khalli walli,Altaf bhai ki signature bori,47,88
PK3293,Bori,Khalli walli,Altaf bhai ki signature bori,29,51
PK2920,Bori,Khalli walli,Altaf bhai ki signature bori,35,51
PK5479,Bori,Khalli walli,Altaf bhai ki signature bori,58,28
PK3971,Bori,Khalli walli,Altaf bhai ki signature bori,55,42
PK3320,Bori,Khalli walli,Altaf bhai ki signature bori,33,83
PK4832,Bori,Khalli walli,Altaf bhai ki signature bori,29,52
PK5337,Bori,Khalli walli,Altaf bhai ki signature bori,20,68
PK3324,Bori,Khalli walli,Altaf bhai ki signature bori,59,96
PK4265,Bori,Khalli walli,Altaf bhai ki signature bori,21,94
PK3722,Bori,Khalli walli,Altaf bhai ki signature bori,29,72
PK4371,Bori,Khalli walli,Altaf bhai ki signature bori,49,68
PK3767,Bori,Khalli walli,Altaf bhai ki signature bori,22,76
PK3729,Bori,Khalli walli,Altaf bhai ki signature bori,30,89
PK3406,Bori,Khalli walli,Altaf bhai ki signature bori,53,62
PK3786,Bori,Khalli walli,Altaf bhai ki signature bori,39,99
PK4008,Bori,Khalli walli,Altaf bhai ki signature bori,59,97
PK3532,Bori,Khalli walli,Altaf bhai ki signature bori,28,99
PK1113,Bori,Khalli walli,Altaf bhai ki signature bori,57,95
PK4173,Bori,Khalli walli,Altaf bhai ki signature bori,49,47
PK1619,Bori,Khalli walli,Altaf bhai ki signature bori,43,38
PK2682,Bori,Khalli walli,Altaf bhai ki signature bori,29,95
PK4182,Bori,Khalli walli,Altaf bhai ki signature bori,21,45
PK2554,Bori,Khalli walli,Altaf bhai ki signature bori,50,100
PK3037,Bori,Khalli walli,Altaf bhai ki signature bori,33,27
PK3938,Bori,Khalli walli,Altaf bhai ki signature bori,43,36
PK5116,Bori,Khalli walli,Altaf bhai ki signature bori,30,49
PK3654,Bori,Khalli walli,Altaf bhai ki signature bori,28,68
PK3555,Bori,Khalli walli,Altaf bhai ki signature bori,40,47
PK4884,Bori,Khalli walli,Altaf bhai ki signature bori,49,46
PK1902,Bori,Khalli walli,Altaf bhai ki signature bori,36,40
PK2347,Bori,Khalli walli,Altaf bhai ki signature bori,41,31
PK1670,Bori,Khalli walli,Altaf bhai ki signature bori,44,67
PK2836,Bori,Khalli walli,Altaf bhai ki signature bori,50,64
PK4092,Bori,Khalli walli,Altaf bhai ki signature bori,49,38
PK1674,Bori,Khalli walli,Altaf bhai ki signature bori,45,44
PK1528,Bori,Khalli walli,Altaf bhai ki signature bori,46,68
PK3137,Bori,Khalli walli,Altaf bhai ki signature bori,36,24
PK3569,Bori,Khalli walli,Altaf bhai ki signature bori,60,34
PK2984,Bori,Khalli walli,Altaf bhai ki signature bori,32,71
PK4615,Bori,Khalli walli,Altaf bhai ki signature bori,51,29
PK2488,Bori,Khalli walli,Altaf bhai ki signature bori,55,76
PK3424,Bori,Khalli walli,Altaf bhai ki signature bori,45,80
PK1791,Bori,Khalli walli,Altaf bhai ki signature bori,38,44
PK1982,Bori,Khalli walli,Altaf bhai ki signature bori,40,84
PK4024,Bori,Khalli walli,Altaf bhai ki signature bori,45,21
PK5528,Bori,Khalli walli,Altaf bhai ki signature bori,30,37
PK4120,Bori,Khalli walli,Altaf bhai ki signature bori,25,66
PK4246,Bori,Khalli walli,Altaf bhai ki signature bori,28,64
PK5461,Bori,Khalli walli,Altaf bhai ki signature bori,46,93
PK4736,Bori,Khalli walli,Altaf bhai ki signature bori,29,32
PK3878,Bori,Khalli walli,Altaf bhai ki signature bori,59,92
PK4561,Bori,Khalli walli,Altaf bhai ki signature bori,28,65
PK3062,Bori,Khalli walli,Altaf bhai ki signature bori,51,49
PK3786,Bori,Khalli walli,Altaf bhai ki signature bori,30,51
PK4801,Bori,Khalli walli,Altaf bhai ki signature bori,27,74
PK4399,Bori,Khalli walli,Altaf bhai ki signature bori,31,24
PK3574,Bori,Khalli walli,Altaf bhai ki signature bori,45,96
PK5461,Bori,Khalli walli,Altaf bhai ki signature bori,25,78
PK2567,Bori,Khalli walli,Altaf bhai ki signature bori,33,77
PK4675,Bori,Khalli walli,Altaf bhai ki signature bori,48,62
PK3496,Bori,Khalli walli,Altaf bhai ki signature bori,34,99
PK1280,Bori,Khalli walli,Altaf bhai ki signature bori,31,67
PK3372,Bori,Khalli walli,Altaf bhai ki signature bori,43,86
PK1246,Bori,Khalli walli,Altaf bhai ki signature bori,35,33
PK5335,Bori,Khalli walli,Altaf bhai ki signature bori,51,70
PK4749,Bori,Khalli walli,Altaf bhai ki signature bori,28,40
PK3801,Bori,Khalli walli,Altaf bhai ki signature bori,23,36
PK5066,Bori,Khalli walli,Altaf bhai ki signature bori,26,47
PK3997,Bori,Khalli walli,Altaf bhai ki signature bori,58,74
PK5364,Bori,Khalli walli,Altaf bhai ki signature bori,30,100
PK3386,Bori,Khalli walli,Altaf bhai ki signature bori,40,58
PK1825,Bori,Khalli walli,Altaf bhai ki signature bori,23,30
PK2494,Bori,Khalli walli,Altaf bhai ki signature bori,52,51
PK3455,Bori,Khalli walli,Altaf bhai ki signature bori,53,83
PK1302,Bori,Khalli walli,Altaf bhai ki signature bori,46,68
PK5372,Bori,Khalli walli,Altaf bhai ki signature bori,27,79
PK4193,Bori,Khalli walli,Altaf bhai ki signature bori,60,98
PK3682,Bori,Khalli walli,Altaf bhai ki signature bori,53,25
PK4356,Bori,Khalli walli,Altaf bhai ki signature bori,37,40
PK1699,Bori,Khalli walli,Altaf bhai ki signature bori,47,85
PK3979,Bori,Khalli walli,Altaf bhai ki signature bori,28,79
PK3248,Bori,Khalli walli,Altaf bhai ki signature bori,38,63
PK2542,Bori,Khalli walli,Altaf bhai ki signature bori,34,87
PK1268,Bori,Khalli walli,Altaf bhai ki signature bori,35,89
PK2740,Bori,Khalli walli,Altaf bhai ki signature bori,34,92
PK5403,Bori,Khalli walli,Altaf bhai ki signature bori,54,98
PK1312,Bori,Khalli walli,Altaf bhai ki signature bori,59,20
PK1589,Bori,Khalli walli,Altaf bhai ki signature bori,22,50
PK1545,Bori,Khalli walli,Altaf bhai ki signature bori,58,82
PK5326,Bori,Khalli walli,Altaf bhai ki signature bori,34,56
PK1364,Bori,Khalli walli,Altaf bhai ki signature bori,30,56
PK2630,Bori,Khalli walli,Altaf bhai ki signature bori,40,74
PK5070,Bori,Khalli walli,Altaf bhai ki signature bori,31,44
PK2245,Bori,Khalli walli,Altaf bhai ki signature bori,26,34
PK3484,Bori,Khalli walli,Altaf bhai ki signature bori,20,33
PK1610,Bori,Khalli walli,Altaf bhai ki signature bori,49,78
PK2200,Bori,Khalli walli,Altaf bhai ki signature bori,47,45
PK5410,Bori,Khalli walli,Altaf bhai ki signature bori,47,40
PK4767,Bori,Khalli walli,Altaf bhai ki signature bori,38,34
PK2535,Bori,Khalli walli,Altaf bhai ki signature bori,24,62
PK2161,Bori,Khalli walli,Altaf bhai ki signature bori,40,52
PK3205,Bori,Khalli walli,Altaf bhai ki signature bori,34,37
PK5551,Bori,Khalli walli,Altaf bhai ki signature bori,57,84
PK3041,Bori,Khalli walli,Altaf bhai ki signature bori,45,67
PK5248,Bori,Khalli walli,Altaf bhai ki signature bori,29,99
PK2860,Bori,Khalli walli,Altaf bhai ki signature bori,31,84
PK4959,Bori,Khalli walli,Altaf bhai ki signature bori,40,43
PK2017,Bori,Khalli walli,Altaf bhai ki signature bori,33,46
PK1605,Bori,Khalli walli,Altaf bhai ki signature bori,60,50
PK1307,Bori,Khalli walli,Altaf bhai ki signature bori,42,54
PK2433,Bori,Khalli walli,Altaf bhai ki signature bori,58,94
PK1599,Bori,Khalli walli,Altaf bhai ki signature bori,27,39
PK1680,Bori,Khalli walli,Altaf bhai ki signature bori,60,50
PK5188,Bori,Khalli walli,Altaf bhai ki signature bori,53,60
PK3039,Bori,Khalli walli,Altaf bhai ki signature bori,39,37
PK3721,Bori,Khalli walli,Altaf bhai ki signature bori,28,84
PK2942,Bori,Khalli walli,Altaf bhai ki signature bori,42,44
PK3200,Bori,Khalli walli,Altaf bhai ki signature bori,24,39
PK4456,Bori,Khalli walli,Altaf bhai ki signature bori,26,46
PK2285,Bori,Khalli walli,Altaf bhai ki signature bori,37,98
PK4982,Bori,Khalli walli,Altaf bhai ki signature bori,55,41
PK1140,Bori,Khalli walli,Altaf bhai ki signature bori,44,44
PK2971,Bori,Khalli walli,Altaf bhai ki signature bori,41,74
PK5373,Bori,Khalli walli,Altaf bhai ki signature bori,31,54
PK2064,Bori,Khalli walli,Altaf bhai ki signature bori,23,87
PK2428,Bori,Khalli walli,Altaf bhai ki signature bori,58,51
PK3467,Bori,Khalli walli,Altaf bhai ki signature bori,48,41
PK4088,Bori,Khalli walli,Altaf bhai ki signature bori,50,90
PK4726,Bori,Khalli walli,Altaf bhai ki signature bori,32,20
PK4662,Bori,Khalli walli,Altaf bhai ki signature bori,43,37
PK2021,Bori,Khalli walli,Altaf bhai ki signature bori,42,39
PK5149,Bori,Khalli walli,Altaf bhai ki signature bori,32,33
PK4607,Bori,Khalli walli,Altaf bhai ki signature bori,44,71
PK2559,Bori,Khalli walli,Altaf bhai ki signature bori,36,94
PK3348,Bori,Khalli walli,Altaf bhai ki signature bori,37,48
PK3178,Bori,Khalli walli,Altaf bhai ki signature bori,45,80
PK1422,Bori,Khalli walli,Altaf bhai ki signature bori,57,93
PK2197,Bori,Khalli walli,Altaf bhai ki signature bori,28,73
PK1756,Bori,Khalli walli,Altaf bhai ki signature bori,36,38
PK2382,Bori,Khalli walli,Altaf bhai ki signature bori,29,80
PK1872,Bori,Khalli walli,Altaf bhai ki signature bori,48,30
PK3164,Bori,Khalli walli,Altaf bhai ki signature bori,56,37
PK3593,Bori,Khalli walli,Altaf bhai ki signature bori,38,95
PK3455,Bori,Khalli walli,Altaf bhai ki signature bori,59,59
PK5048,Bori,Khalli walli,Altaf bhai ki signature bori,43,20
PK2515,Bori,Khalli walli,Altaf bhai ki signature bori,53,28
PK1269,Bori,Khalli walli,Altaf bhai ki signature bori,47,49
PK4382,Bori,Khalli walli,Altaf bhai ki signature bori,30,86
PK3869,Bori,Khalli walli,Altaf bhai ki signature bori,23,71
PK5189,Bori,Khalli walli,Altaf bhai ki signature bori,43,99
PK1657,Bori,Khalli walli,Altaf bhai ki signature bori,41,31
PK2942,Bori,Khalli walli,Altaf bhai ki signature bori,23,62
PK2540,Bori,Khalli walli,Altaf bhai ki signature bori,25,33
PK1706,Bori,Khalli walli,Altaf bhai ki signature bori,46,51
PK3586,Bori,Khalli walli,Altaf bhai ki signature bori,49,88
PK3693,Bori,Khalli walli,Altaf bhai ki signature bori,29,39
PK4680,Bori,Khalli walli,Altaf bhai ki signature bori,39,90
PK5343,Bori,Khalli walli,Altaf bhai ki signature bori,24,80
PK4618,Bori,Khalli walli,Altaf bhai ki signature bori,43,97
PK5147,Bori,Khalli walli,Altaf bhai ki signature bori,55,84
PK5496,Bori,Khalli walli,Altaf bhai ki signature bori,53,97
PK2792,Bori,Khalli walli,Altaf bhai ki signature bori,33,22
PK1718,Bori,Khalli walli,Altaf bhai ki signature bori,26,75
PK4540,Bori,Khalli walli,Altaf bhai ki signature bori,20,80
PK4941,Bori,Khalli walli,Altaf bhai ki signature bori,31,74
PK4050,Bori,Khalli walli,Altaf bhai ki signature bori,60,96
PK1999,Bori,Khalli walli,Altaf bhai ki signature bori,60,96
PK1938,Bori,Khalli walli,Altaf bhai ki signature bori,26,95
PK3848,Bori,Khalli walli,Altaf bhai ki signature bori,58,23
PK5319,Bori,Khalli walli,Altaf bhai ki signature bori,56,53
PK5496,Bori,Khalli walli,Altaf bhai ki signature bori,49,54
PK2831,Bori,Khalli walli,Altaf bhai ki signature bori,54,88
PK5100,Bori,Khalli walli,Altaf bhai ki signature bori,45,99
PK1998,Bori,Khalli walli,Altaf bhai ki signature bori,29,43
PK1880,Bori,Khalli walli,Altaf bhai ki signature bori,56,22
PK1531,Bori,Khalli walli,Altaf bhai ki signature bori,46,24
PK5223,Bori,Khalli walli,Altaf bhai ki signature bori,34,79
PK5061,Bori,Khalli walli,Altaf bhai ki signature bori,36,69
PK1134,Bori,Khalli walli,Altaf bhai ki signature bori,53,79
PK1191,Bori,Khalli walli,Altaf bhai ki signature bori,56,61
PK1244,Bori,Khalli walli,Altaf bhai ki signature bori,38,77
PK1449,Bori,Khalli walli,Altaf bhai ki signature bori,29,45
PK1265,Bori,Khalli walli,Altaf bhai ki signature bori,53,22
PK1547,Bori,Khalli walli,Altaf bhai ki signature bori,41,72
PK4519,Bori,Khalli walli,Altaf bhai ki signature bori,22,74
PK1782,Bori,Khalli walli,Altaf bhai ki signature bori,23,46
PK2204,Bori,Khalli walli,Altaf bhai ki signature bori,39,48
PK4313,Bori,Khalli walli,Altaf bhai ki signature bori,29,50
PK3733,Bori,Khalli walli,Altaf bhai ki signature bori,21,22
PK1412,Bori,Khalli walli,Altaf bhai ki signature bori,40,47
PK5178,Bori,Khalli walli,Altaf bhai ki signature bori,40,84
PK3441,Bori,Khalli walli,Altaf bhai ki signature bori,38,86
PK2184,Bori,Khalli walli,Altaf bhai ki signature bori,34,73
PK5035,Bori,Khalli walli,Altaf bhai ki signature bori,29,28
PK1229,Bori,Khalli walli,Altaf bhai ki signature bori,57,94
PK4794,Bori,Khalli walli,Altaf bhai ki signature bori,36,85
PK4346,Bori,Khalli walli,Altaf bhai ki signature bori,24,42
PK1244,Bori,Khalli walli,Altaf bhai ki signature bori,30,66
PK3067,Bori,Khalli walli,Altaf bhai ki signature bori,42,54
PK5192,Bori,Khalli walli,Altaf bhai ki signature bori,36,96
PK4447,Bori,Khalli walli,Altaf bhai ki signature bori,38,44
PK2485,Bori,Khalli walli,Altaf bhai ki signature bori,44,31
PK1199,Bori,Khalli walli,Altaf bhai ki signature bori,23,47
PK5074,Bori,Khalli walli,Altaf bhai ki signature bori,38,21
PK4832,Bori,Khalli walli,Altaf bhai ki signature bori,51,54
PK5015,Bori,Khalli walli,Altaf bhai ki signature bori,51,36
PK3006,Bori,Khalli walli,Altaf bhai ki signature bori,49,85
PK1340,Bori,Khalli walli,Altaf bhai ki signature bori,52,100
PK2031,Bori,Khalli walli,Altaf bhai ki signature bori,23,23
PK1283,Bori,Khalli walli,Altaf bhai ki signature bori,26,58
PK1989,Bori,Khalli walli,Altaf bhai ki signature bori,42,66
PK1175,Bori,Khalli walli,Altaf bhai ki signature bori,55,100
PK1293,Bori,Khalli walli,Altaf bhai ki signature bori,60,38
PK1180,Bori,Khalli walli,Altaf bhai ki signature bori,25,47
PK4520,Bori,Khalli walli,Altaf bhai ki signature bori,59,62
PK4525,Bori,Khalli walli,Altaf bhai ki signature bori,42,55
PK1783,Bori,Khalli walli,Altaf bhai ki signature bori,52,50
PK4880,Bori,Khalli walli,Altaf bhai ki signature bori,53,65
PK1364,Bori,Khalli walli,Altaf bhai ki signature bori,38,88
PK3614,Bori,Khalli walli,Altaf bhai ki signature bori,38,100
PK1150,Bori,Khalli walli,Altaf bhai ki signature bori,41,48
PK2504,Bori,Khalli walli,Altaf bhai ki signature bori,51,78
PK2906,Bori,Khalli walli,Altaf bhai ki signature bori,40,44
PK2706,Bori,Khalli walli,Altaf bhai ki signature bori,32,99
PK1812,Bori,Khalli walli,Altaf bhai ki signature bori,55,84
PK5046,Bori,Khalli walli,Altaf bhai ki signature bori,44,35
PK4186,Bori,Khalli walli,Altaf bhai ki signature bori,50,57
PK2993,Bori,Khalli walli,Altaf bhai ki signature bori,54,74
PK5357,Bori,Khalli walli,Altaf bhai ki signature bori,43,28
PK5401,Bori,Khalli walli,Altaf bhai ki signature bori,32,94
PK3798,Bori,Khalli walli,Altaf bhai ki signature bori,59,78
PK3958,Bori,Khalli walli,Altaf bhai ki signature bori,47,77
PK4638,Bori,Khalli walli,Altaf bhai ki signature bori,55,40
PK3755,Bori,Khalli walli,Altaf bhai ki signature bori,45,29
PK5321,Bori,Khalli walli,Altaf bhai ki signature bori,34,63
PK1413,Bori,Khalli walli,Altaf bhai ki signature bori,26,50
PK2640,Bori,Khalli walli,Altaf bhai ki signature bori,37,59
PK2904,Bori,Khalli walli,Altaf bhai ki signature bori,22,60
PK1791,Bori,Khalli walli,Altaf bhai ki signature bori,35,43
PK5040,Bori,Khalli walli,Altaf bhai ki signature bori,45,95
PK3719,Bori,Khalli walli,Altaf bhai ki signature bori,55,53
PK2973,Bori,Khalli walli,Altaf bhai ki signature bori,42,100
PK5508,Bori,Khalli walli,Altaf bhai ki signature bori,39,41
PK4635,Bori,Khalli walli,Altaf bhai ki signature bori,57,52
PK4333,Bori,Khalli walli,Altaf bhai ki signature bori,33,35
PK2194,Bori,Khalli walli,Altaf bhai ki signature bori,53,20
PK1190,Bori,Khalli walli,Altaf bhai ki signature bori,21,72
PK4477,Bori,Khalli walli,Altaf bhai ki signature bori,42,99
PK3912,Bori,Khalli walli,Altaf bhai ki signature bori,27,61
PK5155,Bori,Khalli walli,Altaf bhai ki signature bori,28,69
PK5048,Bori,Khalli walli,Altaf bhai ki signature bori,50,36
PK3854,Bori,Khalli walli,Altaf bhai ki signature bori,46,38
PK2251,Bori,Khalli walli,Altaf bhai ki signature bori,59,41
PK3370,Bori,Khalli walli,Altaf bhai ki signature bori,55,80
PK3625,Bori,Khalli walli,Altaf bhai ki signature bori,27,86
PK4558,Bori,Khalli walli,Altaf bhai ki signature bori,52,80
PK5440,Bori,Khalli walli,Altaf bhai ki signature bori,29,47
PK4949,Bori,Khalli walli,Altaf bhai ki signature bori,57,25
PK1224,Bori,Khalli walli,Altaf bhai ki signature bori,29,51
PK5501,Bori,Khalli walli,Altaf bhai ki signature bori,26,58
PK3080,Bori,Khalli walli,Altaf bhai ki signature bori,47,65
PK5198,Bori,Khalli walli,Altaf bhai ki signature bori,50,78
PK4846,Bori,Khalli walli,Altaf bhai ki signature bori,34,43
PK5388,Bori,Khalli walli,Altaf bhai ki signature bori,24,60
PK5334,Bori,Khalli walli,Altaf bhai ki signature bori,43,60
PK1147,Bori,Khalli walli,Altaf bhai ki signature bori,34,79
PK1696,Bori,Khalli walli,Altaf bhai ki signature bori,38,73
PK3367,Bori,Khalli walli,Altaf bhai ki signature bori,45,61
PK4610,Bori,Khalli walli,Altaf bhai ki signature bori,32,20
PK4696,Bori,Khalli walli,Altaf bhai ki signature bori,21,39
PK2585,Bori,Khalli walli,Altaf bhai ki signature bori,33,53
PK3166,Bori,Khalli walli,Altaf bhai ki signature bori,23,90
PK3397,Bori,Khalli walli,Altaf bhai ki signature bori,44,68
PK3059,Bori,Khalli walli,Altaf bhai ki signature bori,46,29
PK2313,Bori,Khalli walli,Altaf bhai ki signature bori,47,65
PK4508,Bori,Khalli walli,Altaf bhai ki signature bori,20,55
PK5307,Bori,Khalli walli,Altaf bhai ki signature bori,45,58
PK1290,Bori,Khalli walli,Altaf bhai ki signature bori,32,60
PK5523,Bori,Khalli walli,Altaf bhai ki signature bori,59,61
PK1652,Bori,Khalli walli,Altaf bhai ki signature bori,57,38
PK4000,Bori,Khalli walli,Altaf bhai ki signature bori,50,70
PK2963,Bori,Khalli walli,Altaf bhai ki signature bori,33,20
PK5306,Bori,Khalli walli,Altaf bhai ki signature bori,52,23
PK4765,Bori,Khalli walli,Altaf bhai ki signature bori,51,36
PK1375,Bori,Khalli walli,Altaf bhai ki signature bori,32,70
PK2613,Bori,Khalli walli,Altaf bhai ki signature bori,37,44
PK2325,Bori,Khalli walli,Altaf bhai ki signature bori,50,49
PK4947,Bori,Khalli walli,Altaf bhai ki signature bori,38,39
PK4434,Bori,Khalli walli,Altaf bhai ki signature bori,48,86
PK2778,Bori,Khalli walli,Altaf bhai ki signature bori,60,51
PK3167,Bori,Khalli walli,Altaf bhai ki signature bori,22,28
PK4950,Bori,Khalli walli,Altaf bhai ki signature bori,55,92
PK4006,Bori,Khalli walli,Altaf bhai ki signature bori,52,83
PK1178,Bori,Khalli walli,Altaf bhai ki signature bori,32,87
